ER,East Residential,1,,,,,,3,110,HIGH + 11TH (EB),,,,,,-83.005885,39.99464334,,OB,110
ER,East Residential,1,,,,,,4,111,11TH + INDIANOLA (EB),,,,,,-83.00264771,39.99452629,,OB,111
ER,East Residential,1,,,,,,5,142,4th & 11th,,,,,,-82.99896268,39.99482231,,OB,142
ER,East Residential,1,,,,,,6,114,4TH + 15TH,,,,,15TH4,-82.99867013,39.99947742,,OB,114
ER,East Residential,2,,,,,,1,114,4TH + 15TH,,,,,15TH4,-82.99867013,39.99947742,,IB,114
ER,East Residential,2,,,,,,2,132,4TH & 18TH,,,,,,-82.99848411,40.0021712,,IB,132
ER,East Residential,2,,,,,,3,133,4TH & LANE (NORTH OF LANE),,,,,,-82.99829803,40.00537833,,IB,133
ER,East Residential,2,,,,,,4,134,4TH & ALDEN AVE,,,,,ALDEN4,-82.99806553,40.00825587,,IB,134
ER,East Residential,2,,,,,,5,135,4TH & MAYNARD (NORTH OF MAYNARD),,,,,,-82.9978476,40.01136074,,IB,135
ER,East Residential,2,,,,,,6,136,SUMMIT & TOMPKINS,,,,,,-83.00026613,40.0139982,,IB,136
ER,East Residential,2,,,,,,7,120,SUMMIT + MAYNARD,,,,,MYNRD,-83.00044721,40.01095072,,IB,120
ER,East Residential,2,,,,,,8,137,SUMMIT & ALDEN,,,,,,-83.00063394,40.00812058,,IB,137
ER,East Residential,2,,,,,,9,138,SUMMIT & IUKA,,,,,,-83.00087598,40.00532476,,IB,138
ER,East Residential,2,,,,,,10,139,SUMMIT & 18TH AVE,,,,,18SUM,-83.00108396,40.00242245,,IB,139
ER,East Residential,2,,,,,,11,140,SUMMIT & 15TH (SOUTH SIDE OF 15TH),,,,,,-83.00127859,39.99952617,,IB,140
ER,East Residential,2,,,,,,12,148,SUMMIT + CHITTENDEN (SOUTH SIDE OF CHITT),,,,,,-83.00151086,39.9952943,,IB,148
ER,East Residential,2,,,,,,13,128,11TH + INDIANOLA (WB),,,,,,-83.00312559,39.9946539,,IB,128
ER,East Residential,2,,,,,,14,129,HIGH + 11TH (WB),,,,,11HIGH,-83.00640833,39.99478334,,IB,129
ER,East Residential,2,,,,,,15,43,OHIO UNION (NB),,,,,OUNB,-83.00956432,39.99785828,,IB,43
ER,East Residential,2,,,,,,16,62,ARPS HALL,,,,,ARPS,-83.01053106,40.00247752,,IB,62
ER,East Residential,4,,,,,,1,605,HIGH AND 15TH,,,,,HIGH15,-83.00812826,40.00020728,,OB,605
ER,East Residential,4,,,,,,2,110,HIGH + 11TH (EB),,,,,,-83.005885,39.99464334,,OB,110
ER,East Residential,4,,,,,,3,111,11TH + INDIANOLA (EB),,,,,,-83.00264771,39.99452629,,OB,111
ER,East Residential,4,,,,,,4,142,4th & 11th,,,,,,-82.99896268,39.99482231,,OB,142
ER,East Residential,4,,,,,,5,114,4TH + 15TH,,,,,15TH4,-82.99867013,39.99947742,,OB,114
ER,East Residential,7,,,,,,1,114,4TH + 15TH,,,,,15TH4,-82.99867013,39.99947742,,IB,114
ER,East Residential,7,,,,,,2,132,4TH & 18TH,,,,,,-82.99848411,40.0021712,,IB,132
ER,East Residential,7,,,,,,3,133,4TH & LANE (NORTH OF LANE),,,,,,-82.99829803,40.00537833,,IB,133
ER,East Residential,7,,,,,,4,134,4TH & ALDEN AVE,,,,,ALDEN4,-82.99806553,40.00825587,,IB,134
ER,East Residential,7,,,,,,5,135,4TH & MAYNARD (NORTH OF MAYNARD),,,,,,-82.9978476,40.01136074,,IB,135
ER,East Residential,7,,,,,,6,136,SUMMIT & TOMPKINS,,,,,,-83.00026613,40.0139982,,IB,136
ER,East Residential,7,,,,,,7,120,SUMMIT + MAYNARD,,,,,MYNRD,-83.00044721,40.01095072,,IB,120
ER,East Residential,7,,,,,,8,137,SUMMIT & ALDEN,,,,,,-83.00063394,40.00812058,,IB,137
ER,East Residential,7,,,,,,9,138,SUMMIT & IUKA,,,,,,-83.00087598,40.00532476,,IB,138
ER,East Residential,7,,,,,,10,139,SUMMIT & 18TH AVE,,,,,18SUM,-83.00108396,40.00242245,,IB,139
ER,East Residential,7,,,,,,11,140,SUMMIT & 15TH (SOUTH SIDE OF 15TH),,,,,,-83.00127859,39.99952617,,IB,140
ER,East Residential,7,,,,,,12,148,SUMMIT + CHITTENDEN (SOUTH SIDE OF CHITT),,,,,,-83.00151086,39.9952943,,IB,148
ER,East Residential,7,,,,,,13,128,11TH + INDIANOLA (WB),,,,,,-83.00312559,39.9946539,,IB,128
ER,East Residential,7,,,,,,14,129,HIGH + 11TH (WB),,,,,11HIGH,-83.00640833,39.99478334,,IB,129
ER,East Residential,7,,,,,,15,43,OHIO UNION (NB),,,,,OUNB,-83.00956432,39.99785828,,IB,43
ER,East Residential,7,,,,,,16,62,ARPS HALL,,,,,ARPS,-83.01053106,40.00247752,,IB,62
FS,Football Parking shuttle,7,,,,,,1,501,MOUNT HALL LOOP,,,,,MNTHL,-83.03669135,40.00371481,,IB,501
FS,Football Parking shuttle,7,,,,,,2,502,(FS) PS (IN),,,,,,-83.03489494,40.00324641,,IB,502
FS,Football Parking shuttle,7,,,,,,3,511,TRANSIT HUB (FS),,,,,FSTHUB,-83.01814397,39.99737261,,IB,511
FS,Football Parking shuttle,8,,,,,,1,511,TRANSIT HUB (FS),,,,,FSTHUB,-83.01814397,39.99737261,,OB,511
FS,Football Parking shuttle,8,,,,,,2,504,(FS) PS (OB),,,,,,-83.02985393,40.00427337,,OB,504
FS,Football Parking shuttle,8,,,,,,3,501,MOUNT HALL LOOP,,,,,MNTHL,-83.03669135,40.00371481,,OB,501
MC,MED CENTER,21,,,,,,1,403,CARMACK 2,,,,,CMCK2,-83.03718015,40.00104563,,IB,403
MC,MED CENTER,21,,,,,,2,404,CARMACK 3,,,,,CMCK3,-83.04017696,40.00087771,,IB,404
MC,MED CENTER,21,,,,,,3,401,UNIVERSITY HOSPITAL,,,,,MEDTWR,-83.02048548,39.99592585,,IB,401
MC,MED CENTER,21,,,,,,4,37,DOAN HALL,,,,,DOAN,-83.01745744,39.99614737,,IB,37
MC,MED CENTER,22,,,,,,1,37,DOAN HALL,,,,,DOAN,-83.01745744,39.99614737,,OB,37
MC,MED CENTER,22,,,,,,2,403,CARMACK 2,,,,,CMCK2,-83.03718015,40.00104563,,OB,403
MC,MED CENTER,25,,,,,,1,403,CARMACK 2,,,,,CMCK2,-83.03718015,40.00104563,,IB,403
MC,MED CENTER,25,,,,,,2,404,CARMACK 3,,,,,CMCK3,-83.04017696,40.00087771,,IB,404
MC,MED CENTER,25,,,,,,3,94,CARMACK 5 + STOP 1,,,,,,-83.04245428,40.00278085,,IB,94
MC,MED CENTER,25,,,,,,4,95,CARMACK 5 + STOP 2,,,,,CMCK5(2),-83.0411038,40.00289796,,IB,95
MC,MED CENTER,25,,,,,,5,401,UNIVERSITY HOSPITAL,,,,,MEDTWR,-83.02048548,39.99592585,,IB,401
MC,MED CENTER,25,,,,,,6,37,DOAN HALL,,,,,DOAN,-83.01745744,39.99614737,,IB,37
MC,MED CENTER,29,,,,,,1,403,CARMACK 2,,,,,CMCK2,-83.03718015,40.00104563,,IB,403
MC,MED CENTER,29,,,,,,2,404,CARMACK 3,,,,,CMCK3,-83.04017696,40.00087771,,IB,404
MC,MED CENTER,29,,,,,,3,461,IN BOUND,,,,,INBMC86,-83.04049753,40.00231485,,IB,461
MC,MED CENTER,29,,,,,,4,401,UNIVERSITY HOSPITAL,,,,,MEDTWR,-83.02048548,39.99592585,,IB,401
MC,MED CENTER,29,,,,,,5,37,DOAN HALL,,,,,DOAN,-83.01745744,39.99614737,,IB,37
MC,MED CENTER,30,,,,,,1,37,DOAN HALL,,,,,DOAN,-83.01745744,39.99614737,,OB,37
MC,MED CENTER,30,,,,,,2,27,Outbound to Carmack,,,,,OUTBMC86,-83.02165157,39.99763615,,OB,27
MC,MED CENTER,30,,,,,,3,403,CARMACK 2,,,,,CMCK2,-83.03718015,40.00104563,,OB,403
MC,MED CENTER,31,,,,,,1,403,CARMACK 2,,,,,CMCK2,-83.03718015,40.00104563,,IB,403
MC,MED CENTER,31,,,,,,2,404,CARMACK 3,,,,,CMCK3,-83.04017696,40.00087771,,IB,404
MC,MED CENTER,31,,,,,,3,94,CARMACK 5 + STOP 1,,,,,,-83.04245428,40.00278085,,IB,94
MC,MED CENTER,31,,,,,,4,95,CARMACK 5 + STOP 2,,,,,CMCK5(2),-83.0411038,40.00289796,,IB,95
MC,MED CENTER,31,,,,,,5,461,IN BOUND,,,,,INBMC86,-83.04049753,40.00231485,,IB,461
MC,MED CENTER,31,,,,,,6,401,UNIVERSITY HOSPITAL,,,,,MEDTWR,-83.02048548,39.99592585,,IB,401
MC,MED CENTER,31,,,,,,7,37,DOAN HALL,,,,,DOAN,-83.01745744,39.99614737,,IB,37
NWC,Northwest Connector,1,,,,,,1,103,SERVICE ANNEX,,,,,SVCAX,-83.03492315,40.01201876,,IB,103
NWC,Northwest Connector,1,,,,,,2,501,MOUNT HALL LOOP,,,,,MNTHL,-83.03669135,40.00371481,,IB,501
NWC,Northwest Connector,1,,,,,,3,14,BLANKENSHIP HALL,,,,,,-83.0333371,40.00318163,,IB,14
NWC,Northwest Connector,1,,,,,,4,20,MID WEST CAMPUS (EB),,,,,AGEB,-83.02654072,40.00425107,,IB,20
NWC,Northwest Connector,1,,,,,,5,22,MID TOWERS SOUTH,,,,,TWRSTH,-83.02241897,39.9992876,,IB,22
NWC,Northwest Connector,1,,,,,,6,405,HERRICK TRANSIT HUB,,,,,THUB,-83.01811934,39.99756885,,IB,405
NWC,Northwest Connector,2,,,,,,1,405,HERRICK TRANSIT HUB,,,,,THUB,-83.01811934,39.99756885,,OB,405
NWC,Northwest Connector,2,,,,,,2,23,MID TOWERS NORTH,,,,,TOWER,-83.02226949,39.99942569,,OB,23
NWC,Northwest Connector,2,,,,,,3,25,MID WEST CAMPUS (WB),,,,,AGWB,-83.02641657,40.00457916,,OB,25
NWC,Northwest Connector,2,,,,,,4,70,FISHER COMMONS,,,,,,-83.03409666,40.005055,,OB,70
NWC,Northwest Connector,2,,,,,,5,102,2650 KENNY RD,,,,,,-83.03555538,40.01356471,,OB,102
NWC,Northwest Connector,2,,,,,,6,103,SERVICE ANNEX,,,,,SVCAX,-83.03492315,40.01201876,,OB,103
NWC,Northwest Connector,7,,,,,,1,405,HERRICK TRANSIT HUB,,,,,THUB,-83.01811934,39.99756885,,OB,405
NWC,Northwest Connector,7,,,,,,2,23,MID TOWERS NORTH,,,,,TOWER,-83.02226949,39.99942569,,OB,23
NWC,Northwest Connector,7,,,,,,3,25,MID WEST CAMPUS (WB),,,,,AGWB,-83.02641657,40.00457916,,OB,25
OS,Out of Service,1,,,,,,1,505,STOP2,,,,,STOP2,-83.03547231,40.01369826,,OB,505
OS,Out of Service,1,,,,,,2,506,STOP3,,,,,,-83.03660937,40.01346911,,OB,506
OS,Out of Service,1,,,,,,3,507,STOP4,,,,,,-83.03634784,40.01186657,,OB,507
OS,Out of Service,1,,,,,,4,508,STOP5,,,,,STOP5,-83.03548887,40.01192864,,OB,508
OS,Out of Service,2,,,,,,1,508,STOP5,,,,,STOP5,-83.03548887,40.01192864,,IB,508
OS,Out of Service,2,,,,,,2,509,STOP1,,,,,STOP1,-83.03516572,40.012926,,IB,509
OS,Out of Service,2,,,,,,3,505,STOP2,,,,,STOP2,-83.03547231,40.01369826,,IB,505
SS,Schottenstein Shuttle,1,,,,,,1,272,BUCKEYE LOT LOOP (SS),,,,,BLPSS,-83.0304063,40.01623499,,IB,272
SS,Schottenstein Shuttle,1,,,,,,2,271,SCHOTTENSTEIN CENTER,,,,,SCHOTT,-83.02384662,40.00833334,,IB,271
SS,Schottenstein Shuttle,2,,,,,,1,271,SCHOTTENSTEIN CENTER,,,,,SCHOTT,-83.02384662,40.00833334,,OB,271
SS,Schottenstein Shuttle,2,,,,,,2,272,BUCKEYE LOT LOOP (SS),,,,,BLPSS,-83.0304063,40.01623499,,OB,272
